Filter_Return;Filter Central;Ship Mode;Customer ID;Segment;Region;Row ID;Product Name;Quantity;Discount;Profit;Returned;Person
;False;Standard Class;VD-21670;Consumer;East;2297;"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock";5,0;0,0;106,477;;Chuck Magee
;False;Standard Class;VD-21670;Consumer;East;2298;Plantronics MX500i Earset;1,0;0,0;1,2885;;Chuck Magee
;False;Standard Class;VD-21670;Consumer;East;2299;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;7,0;0,0;601,9699;;Chuck Magee
;False;Standard Class;VD-21670;Consumer;East;2300;Xblue XB-1670-86 X16 Small Office Telephone - Titanium;4,0;0,0;125,99;;Chuck Magee
;False;Standard Class;JK-15625;Consumer;East;7336;Plantronics Savi W720 Multi-Device Wireless Headset System;2,0;0,0;371,316;;Chuck Magee
;False;Standard Class;JK-15625;Consumer;East;7337;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;2,0;0,2;56,196;;Chuck Magee
;False;Standard Class;SC-20440;Corporate;East;5496;Avery Heavy-Duty EZD View Binder with Locking Rings;4,0;0,7;-6,1248;;Chuck Magee
;False;Second Class;SC-20380;Consumer;East;7615;DAX Value U-Channel Document Frames, Easel Back;3,0;0,0;4,6221;;Chuck Magee
;False;Standard Class;CB-12535;Corporate;East;1152;Eldon Regeneration Recycled Desk Accessories, Smoke;6,0;0,2;1,2528;;Chuck Magee
;False;Second Class;ND-18370;Consumer;East;1701;GBC Plastic Binding Combs;2,0;0,2;4,2804;;Chuck Magee
;False;Second Class;ND-18370;Consumer;East;1702;Safco Contoured Stacking Chairs;9,0;0,1;321,84;;Chuck Magee
;False;Second Class;ND-18370;Consumer;East;1703;Easy-staple paper;2,0;0,0;4,6812;;Chuck Magee
;False;Same Day;KD-16495;Corporate;East;8202;Fellowes Desktop Hanging File Manager;5,0;0,0;16,7875;;Chuck Magee
;False;Same Day;KD-16495;Corporate;East;8203;Mitel MiVoice 5330e IP Phone;2,0;0,0;142,9948;;Chuck Magee
;False;Same Day;KD-16495;Corporate;East;8204;Nu-Dell EZ-Mount Plastic Wall Frames;3,0;0,0;4,728;;Chuck Magee
;False;Same Day;KD-16495;Corporate;East;8205;Zebra ZM400 Thermal Label Printer;4,0;0,0;2229,024;;Chuck Magee
;False;Same Day;KD-16495;Corporate;East;8206;Hon 4070 Series Pagoda Round Back Stacking Chairs;2,0;0,1;115,5528;;Chuck Magee
;False;Standard Class;LH-17020;Consumer;East;763;JBL Micro Wireless Portable Bluetooth Speaker;3,0;0,4;-26,9955;;Chuck Magee
;False;Second Class;RM-19675;Home Office;East;6268;Cisco SPA301;2,0;0,0;93,594;;Chuck Magee
;False;Second Class;RM-19675;Home Office;East;6269;Avery Non-Stick Binders;5,0;0,0;10,327;;Chuck Magee
;False;First Class;AG-10900;Consumer;East;8826;Avery 474;3,0;0,2;2,5056;;Chuck Magee
;False;Standard Class;KL-16645;Consumer;East;2736;BlackBerry Q10;3,0;0,0;94,4925;;Chuck Magee
;False;Standard Class;KL-16645;Consumer;East;2737;Adams Telephone Message Books, 5 1/4” x 11”;7,0;0,0;19,8716;;Chuck Magee
;False;Standard Class;KL-16645;Consumer;East;2738;Bestar Classic Bookcase;3,0;0,0;56,9943;;Chuck Magee
;False;Standard Class;KL-16645;Consumer;East;2739;Innergie mMini Combo Duo USB Travel Charging Kit;2,0;0,0;43,1904;;Chuck Magee
;False;Standard Class;BF-10975;Corporate;East;6838;Newell 333;4,0;0,0;2,8912;;Chuck Magee
;False;Standard Class;JK-15205;Consumer;East;6282;Ultra Commercial Grade Dual Valve Door Closer;2,0;0,2;9,5736;;Chuck Magee
;False;Standard Class;JK-15205;Consumer;East;6283;"Belkin 19"" Center-Weighted Shelf, Gray";3,0;0,2;-26,541;;Chuck Magee
;False;Standard Class;MC-18100;Consumer;East;8466;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";3,0;0,0;3,0498;;Chuck Magee
;False;Standard Class;TT-21070;Consumer;East;7685;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";9,0;0,2;9,5787;;Chuck Magee
;False;Standard Class;TT-21070;Consumer;East;7686;Samsung Galaxy S4;1,0;0,0;187,797;;Chuck Magee
;False;Standard Class;QJ-19255;Corporate;East;9742;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;5,0;0,0;1013,127;;Chuck Magee
;False;Standard Class;TH-21550;Home Office;East;4618;Polycom VoiceStation 500 Conference phone;2,0;0,0;147,475;;Chuck Magee
;False;Standard Class;TH-21550;Home Office;East;4619;Global Ergonomic Managers Chair;3,0;0,0;141,1644;;Chuck Magee
;False;Standard Class;GP-14740;Corporate;East;2029;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";3,0;0,0;6,9231;;Chuck Magee
;False;Standard Class;GP-14740;Corporate;East;2030;Tennsco Lockers, Sand;5,0;0,0;25,176;;Chuck Magee
;False;Standard Class;GP-14740;Corporate;East;2031;Aluminum Screw Posts;4,0;0,0;30,52;;Chuck Magee
;False;Standard Class;GP-14740;Corporate;East;2032;Loose Memo Sheets;3,0;0,0;5,1465;;Chuck Magee
;False;Standard Class;DB-13270;Home Office;East;4766;BOSTON Ranger #55 Pencil Sharpener, Black;1,0;0,0;7,5371;;Chuck Magee
;False;Standard Class;KH-16690;Corporate;East;5093;Advantus Rolling Storage Box;3,0;0,0;13,8915;;Chuck Magee
;False;First Class;JO-15550;Home Office;East;695;Boston School Pro Electric Pencil Sharpener, 1670;8,0;0,2;17,3488;;Chuck Magee
;False;First Class;JO-15550;Home Office;East;696;Avery 490;4,0;0,2;17,76;;Chuck Magee
;False;First Class;JO-15550;Home Office;East;697;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;7,0;0,2;62,8075;;Chuck Magee
;False;First Class;JO-15550;Home Office;East;698;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;4,0;0,2;31,7512;;Chuck Magee
;False;First Class;JO-15550;Home Office;East;699;Binney & Smith Crayola Metallic Crayons, 16-Color Pack;1,0;0,2;0,8088;;Chuck Magee
;False;First Class;JO-15550;Home Office;East;700;GBC Linen Binding Covers;2,0;0,7;-13,6312;;Chuck Magee
;False;First Class;JO-15550;Home Office;East;701;Wilson Jones Custom Binder Spines & Labels;3,0;0,7;-3,4272;;Chuck Magee
;False;Second Class;EM-13960;Consumer;East;162;Lenovo 17-Key USB Numeric Keypad;2,0;0,2;1,3596;;Chuck Magee
;False;Standard Class;SS-20410;Consumer;East;8181;Bevis Oval Conference Table, Walnut;8,0;0,4;-480,2032;;Chuck Magee
;False;Standard Class;SS-20410;Consumer;East;8182;Logitech B530 USB Headset - headset - Full size, Binaural;5,0;0,4;-24,0435;;Chuck Magee
;False;First Class;TT-21070;Consumer;East;6066;Avery 499;6,0;0,2;7,7688;;Chuck Magee
;False;Second Class;SF-20200;Consumer;East;1649;Catalog Binders with Expanding Posts;6,0;0,7;-100,92;;Chuck Magee
;False;Second Class;SF-20200;Consumer;East;1650;Grandstream GXP2100 Mainstream Business Phone;1,0;0,4;-9,1788;;Chuck Magee
;False;Standard Class;AD-10180;Home Office;East;1327;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;6,0;0,2;5,1072;;Chuck Magee
;False;Standard Class;TH-21550;Home Office;East;3323;Belkin F5C206VTEL 6 Outlet Surge;3,0;0,0;20,682;;Chuck Magee
;False;Standard Class;TH-21550;Home Office;East;3324;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";3,0;0,0;50,2398;;Chuck Magee
;False;Second Class;JJ-15445;Consumer;East;8162;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;6,0;0,0;76,3152;;Chuck Magee
;False;Second Class;JJ-15445;Consumer;East;8163;Nortel Meridian M3904 Professional Digital phone;2,0;0,0;89,3142;;Chuck Magee
;False;First Class;JB-15400;Corporate;East;1859;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;2,0;0,0;60,5528;;Chuck Magee
;False;First Class;JB-15400;Corporate;East;1860;Classic Ivory Antique Telephone ZL1810;1,0;0,0;25,1225;;Chuck Magee
;False;Standard Class;WB-21850;Consumer;East;2134;Fellowes PB200 Plastic Comb Binding Machine;3,0;0,7;-122,3928;;Chuck Magee
;False;Standard Class;WB-21850;Consumer;East;2135;Revere Boxed Rubber Bands by Revere;7,0;0,2;-2,3814;;Chuck Magee
;False;Standard Class;WB-21850;Consumer;East;2136;Motorla HX550 Universal Bluetooth Headset;4,0;0,4;15,82;;Chuck Magee
;False;Second Class;BE-11455;Home Office;East;4967;Plantronics MX500i Earset;3,0;0,0;3,8655;;Chuck Magee
;False;Second Class;BE-11455;Home Office;East;4968;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;2,0;0,0;4,116;;Chuck Magee
;False;Second Class;BE-11455;Home Office;East;4969;Logitech G700s Rechargeable Gaming Mouse;2,0;0,0;83,9916;;Chuck Magee
;False;Second Class;BE-11455;Home Office;East;4970;Office Star Flex Back Scooter Chair with White Frame;1,0;0,0;15,5372;;Chuck Magee
;False;Standard Class;DK-13225;Corporate;East;387;Lexmark MarkNet N8150 Wireless Print Server;4,0;0,7;-337,638;;Chuck Magee
;False;Standard Class;DK-13225;Corporate;East;388;3M Hangers With Command Adhesive;1,0;0,2;0,777;;Chuck Magee
;False;Second Class;PJ-19015;Consumer;East;9803;Economy Binders;2,0;0,2;1,2064;;Chuck Magee
;False;Second Class;PJ-19015;Consumer;East;9804;Plantronics CS 50-USB - headset - Convertible, Monaural;1,0;0,0;36,7173;;Chuck Magee
;False;Second Class;PJ-19015;Consumer;East;9805;Eldon Expressions Wood Desk Accessories, Oak;1,0;0,0;2,1402;;Chuck Magee
;False;Second Class;AT-10735;Consumer;East;7580;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;8,0;0,0;735,0336;;Chuck Magee
;False;Second Class;AT-10735;Consumer;East;7581;Newell 315;3,0;0,0;4,485;;Chuck Magee
;False;Standard Class;AR-10540;Consumer;East;2153;Xerox 1970;3,0;0,0;7,0218;;Chuck Magee
;False;Second Class;MS-17710;Consumer;East;9517;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;3,0;0,4;4,0473;;Chuck Magee
;False;Second Class;MS-17710;Consumer;East;9518;Avery 474;3,0;0,2;2,5056;;Chuck Magee
;False;Second Class;MS-17710;Consumer;East;9519;Adjustable Depth Letter/Legal Cart;3,0;0,2;48,9942;;Chuck Magee
;False;Second Class;MS-17830;Consumer;East;4846;Acco 3-Hole Punch;3,0;0,2;3,6792;;Chuck Magee
;False;Standard Class;AD-10180;Home Office;East;1287;Colorific Watercolor Pencils;3,0;0,0;4,4892;;Chuck Magee
;False;Standard Class;GT-14710;Consumer;East;1021;Staples in misc. colors;3,0;0,0;8,8686;;Chuck Magee
;False;Standard Class;GT-14710;Consumer;East;1022;Global Comet Stacking Arm Chair;3,0;0,0;316,8825;;Chuck Magee
;False;Standard Class;GT-14710;Consumer;East;1023;Cisco SPA525G2 5-Line IP Phone;8,0;0,0;648,5624;;Chuck Magee
;False;First Class;DB-13120;Corporate;East;797;Xerox 1887;7,0;0,0;63,7392;;Chuck Magee
;False;First Class;DB-13120;Corporate;East;798;Xerox 1967;2,0;0,0;6,2208;;Chuck Magee
;False;First Class;DB-13120;Corporate;East;799;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;7,0;0,0;10,3488;;Chuck Magee
;False;Same Day;RH-19495;Consumer;East;1002;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;7,0;0,0;762,1845;;Chuck Magee
;False;Same Day;RH-19495;Consumer;East;1003;"Bevis Round Bullnose 29"" High Table Top";7,0;0,4;-290,8752;;Chuck Magee
;False;Same Day;RH-19495;Consumer;East;1004;Xerox 212;3,0;0,0;9,3312;;Chuck Magee
;False;Second Class;DF-13135;Consumer;East;7100;Xerox 1906;6,0;0,0;99,9408;;Chuck Magee
;False;Standard Class;MZ-17515;Corporate;East;1922;Staple magnet;2,0;0,2;1,5008;;Chuck Magee
;False;Second Class;AH-10195;Corporate;East;5255;Situations Contoured Folding Chairs, 4/Set;2,0;0,3;-7,098;;Chuck Magee
;False;Second Class;AH-10195;Corporate;East;5256;36X48 HARDFLOOR CHAIRMAT;2,0;0,2;-5,4548;;Chuck Magee
;False;Standard Class;SN-20560;Home Office;East;8861;Avery 503;3,0;0,0;14,904;;Chuck Magee
;False;Standard Class;SN-20560;Home Office;East;8862;Eldon Pizzaz Desk Accessories;4,0;0,0;3,9248;;Chuck Magee
;False;Standard Class;SN-20560;Home Office;East;8863;Ibico Laser Imprintable Binding System Covers;4,0;0,0;96,416;;Chuck Magee
;False;Standard Class;SN-20560;Home Office;East;8864;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;4,0;0,0;29,9808;;Chuck Magee
;False;Standard Class;SN-20560;Home Office;East;8865;Xerox 208;6,0;0,0;18,6624;;Chuck Magee
;False;Second Class;JH-16180;Consumer;East;6551;Global Highback Leather Tilter in Burgundy;4,0;0,1;21,8376;;Chuck Magee
;False;Standard Class;CH-12070;Home Office;East;1868;Xerox 211;6,0;0,2;10,8864;;Chuck Magee
;False;Standard Class;CH-12070;Home Office;East;1869;Tennsco Industrial Shelving;2,0;0,2;-17,6076;;Chuck Magee
;False;Standard Class;GM-14500;Consumer;East;5118;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;3,0;0,0;16,1868;;Chuck Magee
;False;Standard Class;GM-14500;Consumer;East;5119;Ativa MDM8000 8-Sheet Micro-Cut Shredder;7,0;0,0;296,0671;;Chuck Magee
;False;Standard Class;GM-14500;Consumer;East;5120;GBC Imprintable Covers;9,0;0,2;28,6578;;Chuck Magee
;False;Standard Class;PW-19030;Corporate;East;7826;Global Fabric Manager's Chair, Dark Gray;1,0;0,1;15,147;;Chuck Magee
;False;First Class;JK-15370;Consumer;East;1725;Avanti 4.4 Cu. Ft. Refrigerator;3,0;0,2;43,4352;;Chuck Magee
;False;First Class;JK-15370;Consumer;East;1726;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;2,0;0,2;0,444;;Chuck Magee
;False;First Class;JK-15370;Consumer;East;1727;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;4,0;0,2;7,7728;;Chuck Magee
;False;Standard Class;RD-19585;Consumer;East;9889;Logitech G600 MMO Gaming Mouse;1,0;0,0;28,7964;;Chuck Magee
;False;Same Day;DH-13675;Home Office;East;3852;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;2,0;0,0;14,501;;Chuck Magee
;False;Standard Class;MF-18250;Corporate;East;7124;OIC Stacking Trays;3,0;0,0;4,4088;;Chuck Magee
;False;Standard Class;MF-18250;Corporate;East;7125;Xerox 1885;3,0;0,0;69,1776;;Chuck Magee
;False;Standard Class;CS-12490;Corporate;East;9797;BIC Brite Liner Highlighters, Chisel Tip;2,0;0,2;1,5552;;Chuck Magee
;False;Standard Class;CS-12490;Corporate;East;9798;GE 30524EE4;2,0;0,4;-43,1178;;Chuck Magee
;False;Standard Class;CS-12490;Corporate;East;9799;Anker 24W Portable Micro USB Car Charger;4,0;0,4;2,6376;;Chuck Magee
;False;Standard Class;CS-12490;Corporate;East;9800;SanDisk Cruzer 4 GB USB Flash Drive;2,0;0,2;2,2066;;Chuck Magee
;False;Standard Class;CS-12490;Corporate;East;9801;LG Electronics Tone+ HBS-730 Bluetooth Headset;3,0;0,4;-21,4236;;Chuck Magee
;False;Standard Class;SC-20725;Consumer;East;2205;Eldon Executive Woodline II Desk Accessories, Mahogany;1,0;0,2;1,7591;;Chuck Magee
;False;Standard Class;EM-13960;Consumer;East;4718;Rogers Handheld Barrel Pencil Sharpener;3,0;0,0;2,2194;;Chuck Magee
;False;Second Class;DB-13405;Consumer;East;6661;Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606;2,0;0,0;11,898;;Chuck Magee
;False;Second Class;DB-13405;Consumer;East;6662;Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;2,0;0,0;33,0368;;Chuck Magee
;False;Second Class;DB-13405;Consumer;East;6663;GBC DocuBind P50 Personal Binding Machine;7,0;0,0;210,4942;;Chuck Magee
;False;Standard Class;VP-21760;Corporate;East;9022;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";13,0;0,7;-116,844;;Chuck Magee
;False;Standard Class;RB-19705;Home Office;East;2209;Newell Chalk Holder;4,0;0,0;7,5992;;Chuck Magee
;False;First Class;FM-14290;Home Office;East;5876;Newell 331;3,0;0,2;1,0269;;Chuck Magee
;False;Second Class;MS-17365;Consumer;East;3383;Wausau Papers Astrobrights Colored Envelopes;3,0;0,0;8,7906;;Chuck Magee
;False;Second Class;MS-17365;Consumer;East;3384;Global Armless Task Chair, Royal Blue;7,0;0,1;29,8802;;Chuck Magee
;False;Second Class;MS-17365;Consumer;East;3385;Wilson SignalBoost 841262 DB PRO Amplifier Kit;5,0;0,0;539,925;;Chuck Magee
;False;Standard Class;RF-19840;Consumer;East;9876;Acme Serrated Blade Letter Opener;2,0;0,0;0,0636;;Chuck Magee
;False;Second Class;AZ-10750;Consumer;East;5212;Portable Personal File Box;3,0;0,0;9,8901;;Chuck Magee
;False;Second Class;MA-17560;Home Office;East;7669;Xerox 1977;6,0;0,0;19,2384;;Chuck Magee
;False;Second Class;MA-17560;Home Office;East;7670;Xerox 1884;3,0;0,0;28,1718;;Chuck Magee
;False;Second Class;MA-17560;Home Office;East;7671;Logitech G35 7.1-Channel Surround Sound Headset;2,0;0,0;88,3932;;Chuck Magee
;False;Second Class;MA-17560;Home Office;East;7672;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";1,0;0,0;32,4862;;Chuck Magee
;False;Second Class;MA-17560;Home Office;East;7673;"Tensor ""Hersey Kiss"" Styled Floor Lamp";3,0;0,0;4,6764;;Chuck Magee
;False;Second Class;MA-17560;Home Office;East;7674;Xerox 197;5,0;0,0;69,705;;Chuck Magee
;False;Second Class;MA-17560;Home Office;East;7675;Hon Non-Folding Utility Tables;4,0;0,3;0,0;;Chuck Magee
;False;Standard Class;QJ-19255;Corporate;East;2294;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;1,0;0,0;1,3365;;Chuck Magee
;False;First Class;TB-21520;Consumer;East;872;Southworth 100% Cotton The Best Paper;3,0;0,0;17,22;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1580;Nortel Meridian M3904 Professional Digital phone;2,0;0,0;89,3142;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1581;KI Conference Tables;9,0;0,4;-153,1224;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1582;Tennsco Lockers, Gray;2,0;0,0;2,9372;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1583;GBC Ibimaster 500 Manual ProClick Binding System;2,0;0,2;456,588;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1584;Artistic Insta-Plaque;3,0;0,0;18,3456;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1585;Longer-Life Soft White Bulbs;2,0;0,0;2,9568;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1586;Panasonic KX-TG9471B;5,0;0,0;274,386;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1587;Xerox 1886;3,0;0,0;68,976;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1588;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;3,0;0,0;5,0055;;Chuck Magee
;False;First Class;NP-18325;Consumer;East;1589;Belkin QODE FastFit Bluetooth Keyboard;4,0;0,0;34,692;;Chuck Magee
;False;Standard Class;KB-16315;Consumer;East;1344;Boston 16701 Slimline Battery Pencil Sharpener;3,0;0,0;14,346;;Chuck Magee
;False;Standard Class;KB-16315;Consumer;East;1345;Avery 494;5,0;0,0;6,003;;Chuck Magee
;False;Standard Class;LE-16810;Consumer;East;3446;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";5,0;0,0;5,083;;Chuck Magee
;False;Same Day;DK-13375;Consumer;East;2222;Polycom SoundStation2 EX Conference phone;2,0;0,4;-89,089;;Chuck Magee
;False;Same Day;DK-13375;Consumer;East;2223;Newell 312;8,0;0,2;4,672;;Chuck Magee
;False;Same Day;DK-13375;Consumer;East;2224;Global Low Back Tilter Chair;1,0;0,3;-24,2352;;Chuck Magee
;False;First Class;DP-13105;Corporate;East;1175;"Avery 3 1/2"" Diskette Storage Pages, 10/Pack";6,0;0,2;16,2864;;Chuck Magee
;False;Standard Class;LC-16960;Home Office;East;8774;Hoover Portapower Portable Vacuum;6,0;0,0;6,72;;Chuck Magee
;False;Standard Class;LC-16960;Home Office;East;8775;Avery Self-Adhesive Photo Pockets for Polaroid Photos;2,0;0,2;3,8136;;Chuck Magee
;False;Second Class;DM-13525;Corporate;East;8026;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;2,0;0,0;50,5632;;Chuck Magee
;False;Second Class;DM-13525;Corporate;East;8027;Space Solutions Industrial Galvanized Steel Shelving.;1,0;0,0;1,576;;Chuck Magee
;False;Second Class;DM-13525;Corporate;East;8028;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;1,0;0,0;6,7966;;Chuck Magee
;False;Second Class;DM-13525;Corporate;East;8029;Fellowes Staxonsteel Drawer Files;4,0;0,0;108,1752;;Chuck Magee
;False;Second Class;KT-16480;Consumer;East;1232;Design Ebony Sketching Pencil;2,0;0,0;0,7228;;Chuck Magee
;False;Second Class;KT-16480;Consumer;East;1233;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;2,0;0,0;35,982;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3678;Advantus Map Pennant Flags and Round Head Tacks;4,0;0,0;5,056;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3679;Fellowes Powershred HS-440 4-Sheet High Security Shredder;3,0;0,0;209,2365;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3680;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;2,0;0,0;20,0156;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3681;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;3,0;0,0;5,6994;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3682;Performers Binder/Pad Holder, Black;3,0;0,0;42,045;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3683;Prismacolor Color Pencil Set;4,0;0,0;32,5376;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3684;GBC Recycled VeloBinder Covers;9,0;0,0;70,5456;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3685;Wilson Jones Active Use Binders;6,0;0,0;21,4032;;Chuck Magee
;False;Standard Class;BT-11680;Consumer;East;3686;Project Tote Personal File;7,0;0,0;28,4809;;Chuck Magee
;False;Standard Class;RP-19390;Consumer;East;8704;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;2,0;0,2;0,444;;Chuck Magee
;False;Second Class;JH-15820;Consumer;East;6259;Security-Tint Envelopes;3,0;0,0;11,2308;;Chuck Magee
